Item Code,Part Code,Old Item Code,Item Description,Category,In-House Physical Stock,External Vendor Stock,Total Current Stock,Min Safety Stock Qty,Min Order Qty,Lead Time Days,Warehouse Location,Standard Valuation Rate (INR),Total Stock Asset Value (INR),QC Trigger
2000303100,2000303100,B-10063,HEAT EXCHANGER ASSY - 170 TON,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000300800,2000300800,B-10064,HEAT EXCHANGER ASSY - 90 TON,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
3000000800,3000000800,A-10616,HEATER WIRE JUNCTION BOX FB ASSY,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000300900,2000300900,,HOPPER ASSY - 25KG,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000303200,2000303200,,HOPPER ASSY - 50KG,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
7000300200,7000300200,,HOSE PIPE KIT - 110-420,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
7000300300,7000300300,,HOSE PIPE KIT - 140-635,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
7000300400,7000300400,,HOSE PIPE KIT - 170-905,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
7000300500,7000300500,,HOSE PIPE KIT - 200-1520,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
7000300100,7000300100,,HOSE PIPE KIT - 90-280,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
3000002300,3000002300,A-10726,HYDRO MOTOR PIPE CLAMP MTG -420,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
3000005700,3000005700,A-10729,HYDRO MOTOR PIPE CLAMP MTG FB ASSY-1520,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
3000000900,3000000900,A-10704,HYDRO MOTOR PIPE CLAMP MTG FB ASSY-280,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
3000003300,3000003300,A-10727,HYDRO MOTOR PIPE CLAMP MTG FB ASSY-635,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
3000004400,3000004400,A-10728,HYDRO MOTOR PIPE CLAMP MTG FB ASSY-905,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
3000002100,3000002100,A-10004,INJECTION FRAME ASSY - 110-420 (GUIDE ROD TYPE),SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
3000003200,3000003200,A-10006,INJECTION FRAME ASSY - 140-635 (GUIDE ROD TYPE),SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
3000004200,3000004200,A-10008,INJECTION FRAME ASSY - 170-905 (GUIDE ROD TYPE),SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
3000005600,3000005600,A-10010,INJECTION FRAME ASSY - 200-1520 (GUIDE ROD TYPE),SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
3000000200,3000000200,A-10001,"INJECTION FRAME ASSY - 90-280 
(GUIDE ROD TYPE)",SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000110300,2000110300,B-10021,LOCKING CYLINDER ASSY - 110 TON (STOCK-325),SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000110500,2000110500,B-10035,LOCKING CYLINDER ASSY - 140 TON (STOCK-360),SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000110700,2000110700,B-10038,LOCKING CYLINDER ASSY - 170 TON (STOCK-395),SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000110900,2000110900,B-10041,LOCKING CYLINDER ASSY - 200 TON (STOCK-425),SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000110100,2000110100,B-10032,LOCKING CYLINDER ASSY - 90 TON (STOCK-295),SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
3000000700,3000000700,A-10920,LOCKING UNIT JUNCTION BOX NOP FB ASSY,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
3000000600,3000000600,A-10620,LOCKING UNIT JUNCTION BOX OP FB ASSY,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
3000002400,3000002400,A-10236,LOCKING UNIT LINEAR MTG BRACKET - 110 TON,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
3000003400,3000003400,A-10237,LOCKING UNIT LINEAR MTG BRACKET - 140 TON,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
3000004500,3000004500,A-10238,LOCKING UNIT LINEAR MTG BRACKET - 170 TON,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
3000005800,3000005800,A-10239,LOCKING UNIT LINEAR MTG BRACKET - 200 TON,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
3000001000,3000001000,A-10347,LOCKING UNIT LINEAR MTG BRACKET - 90 TON,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
7000400100,7000400100,E-10270,LUBR PUMP SYSTEM,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
7000200200,7000200200,,NIPPLE KIT - 110-420,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
7000200300,7000200300,,NIPPLE KIT - 140-635,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
7000200400,7000200400,,NIPPLE KIT - 170-905,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
7000200500,7000200500,,NIPPLE KIT - 200-1520,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
7000200100,7000200100,,NIPPLE KIT - 90-280,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000210300,2000210300,B-10024,NOZZLE CYLINDER ASSY - (STOCK-350),SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000211000,2000211000,B-10030,NOZZLE CYLINDER ASSY - (STOCK-400),SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000211500,2000211500,B-10071,NOZZLE CYLINDER ASSY - (STOCK-500),SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000301300,2000301300,B-10046,OIL TANK ASSY - 110 TON - 300LTR,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000302000,2000302000,B-10048,OIL TANK ASSY - 140 TON - 350LTR,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000302700,2000302700,B-10050,OIL TANK ASSY - 170 TON - 400LTR,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000303600,2000303600,B-10052,OIL TANK ASSY - 200 TON - 400LTR,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000300400,2000300400,B-10044,OIL TANK ASSY - 90 TON - 250LTR,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
3000000500,3000000500,A-10619,PLC BOX FB ASSY - B&R,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000301400,2000301400,B-10097,SAFETY DOOR ASSY - 110 TON,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000302100,2000302100,B-10098,SAFETY DOOR ASSY - 140 TON,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000302800,2000302800,B-10146,SAFETY DOOR ASSY - 170 TON,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000303700,2000303700,B-10149,SAFETY DOOR ASSY - 200 TON,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000300500,2000300500,,SAFETY DOOR ASSY - 90,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000300300,2000300300,B-10003,SCREW BARREL ASSY - 40-280,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000301100,2000301100,B-10005,SCREW BARREL ASSY - 40-420,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000301800,2000301800,B-10008,SCREW BARREL ASSY - 45-635,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000302500,2000302500,B-10011,SCREW BARREL ASSY - 50-905,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000303400,2000303400,B-10015,SCREW BARREL ASSY - 60-1520,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000301600,2000301600,,SEAMLESS PIPE SET - 110-420,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000302300,2000302300,,SEAMLESS PIPE SET - 140-635,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000303000,2000303000,,SEAMLESS PIPE SET - 170-905,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000303900,2000303900,,SEAMLESS PIPE SET - 200-1520,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
2000300700,2000300700,,SEAMLESS PIPE SET - 90-280,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
1000110200,1000110200,B-10140,TOGGLE TYPE LOCKING UNIT-110 TON,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
1000110300,1000110300,B-10143,TOGGLE TYPE LOCKING UNIT-140 TON,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
1000110400,1000110400,B-10145,TOGGLE TYPE LOCKING UNIT-170 TON,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
1000110500,1000110500,B-10148,TOGGLE TYPE LOCKING UNIT-200 TON,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
1000110100,1000110100,B-10138,TOGGLE TYPE LOCKING UNIT-90 TON,SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
3000000400,3000000400,A-10701,WELDING HOSE PIPE NIPPLE FLANGE ASSY - 2'',SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
3000004300,3000004300,,WELDING HOSE PIPE NIPPLE FLANGE ASSY - 3'',SA,4,0,4,2,1,14,Sub-Assembly Area,85000,340000,DURING_ASSEMBLY
